id,occasion,city,act,genre,budget
19178,Aniversário ,Cascais ,Ensemble (e.g. duo or trio),Easy Listening,2000
19178,Aniversário ,Cascais ,Band,Easy Listening,2000
19178,Aniversário ,Cascais ,Ensemble (e.g. duo or trio),Bossa nova,2000
19178,Aniversário ,Cascais ,Band,Bossa nova,2000
19178,Aniversário ,Cascais ,Ensemble (e.g. duo or trio),Tributeband,2000
19178,Aniversário ,Cascais ,Band,Tributeband,2000
19178,Aniversário ,Cascais ,Ensemble (e.g. duo or trio),Bachata,2000
19178,Aniversário ,Cascais ,Band,Bachata,2000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Pop,1000
19179,Festa de Aniversário,Cascais ,Band,Pop,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Akoestisch,1000
19179,Festa de Aniversário,Cascais ,Band,Akoestisch,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Dance,1000
19179,Festa de Aniversário,Cascais ,Band,Dance,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Coverband,1000
19179,Festa de Aniversário,Cascais ,Band,Coverband,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Soul,1000
19179,Festa de Aniversário,Cascais ,Band,Soul,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Wereldmuziek,1000
19179,Festa de Aniversário,Cascais ,Band,Wereldmuziek,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Entertainment,1000
19179,Festa de Aniversário,Cascais ,Band,Entertainment,1000
19179,Festa de Aniversário,Cascais ,Ensemble (e.g. duo or trio),Easy Listening,1000
19179,Festa de Aniversário,Cascais ,Band,Easy Listening,1000
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),Akoestisch,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,Akoestisch,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,Akoestisch,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),Coverband,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,Coverband,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,Coverband,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),Singer-songwriter,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,Singer-songwriter,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,Singer-songwriter,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),Allround,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,Allround,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,Allround,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),80s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,80s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,80s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),Nederpop,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,Nederpop,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,Nederpop,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),90s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,90s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,90s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),70s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,70s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,70s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Ensemble (e.g. duo or trio),60s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Solo,60s,650
19180,Gezellige avonden in een Lunchcafe ,Gennep,Band,60s,650
19181,bruiloft,Zaventem ,Solo,Akoestisch,500
19182,kerstfeest voor een groep gepensioneerden leerkrachten basisonderwijs,Brecht,Ensemble (e.g. duo or trio),Akoestisch,250
19182,kerstfeest voor een groep gepensioneerden leerkrachten basisonderwijs,Brecht,Ensemble (e.g. duo or trio),Singer-songwriter,250
19182,kerstfeest voor een groep gepensioneerden leerkrachten basisonderwijs,Brecht,Ensemble (e.g. duo or trio),Soul,250
19183,Cumpleaños ,Madrid,Ensemble (e.g. duo or trio),Pop,450
19183,Cumpleaños ,Madrid,Band,Pop,450
19183,Cumpleaños ,Madrid,Ensemble (e.g. duo or trio),90s,450
19183,Cumpleaños ,Madrid,Band,90s,450
19184,personeelsfeest,Drunen,DJ,Disco,20
19185,50 jarig feestje,Maasmechelen,Band,Coverband,20
19185,50 jarig feestje,Maasmechelen,Band,Allround,20
19185,50 jarig feestje,Maasmechelen,Band,80s,20
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Alternatief,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Alternatief,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Alternatief,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Alternatief,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Coverband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Coverband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Coverband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Coverband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Indie Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Indie Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Indie Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Indie Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Rock 'n Roll,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Rock 'n Roll,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Rock 'n Roll,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Rock 'n Roll,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Hard Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Hard Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Hard Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Hard Rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Punk,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Punk,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Punk,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Punk,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Progressieve rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Progressieve rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Progressieve rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Progressieve rock,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Tributeband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Tributeband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Tributeband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Tributeband,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Heavy metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Heavy metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Heavy metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Heavy metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Ensemble (e.g. duo or trio),Progressieve metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Solo,Progressieve metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,Band,Progressieve metal,200
19186,"Bar com música ao vivo procura bandas, projectos a solo e djs",Setúbal,DJ,Progressieve metal,200
19187,Birthday party,Linden,Band,Rock,200
19187,Birthday party,Linden,Band,Blues,200
19187,Birthday party,Linden,Band,Singer-songwriter,200
19187,Birthday party,Linden,Band,Folk,200
19187,Birthday party,Linden,Band,Country,200
19187,Birthday party,Linden,Band,Americana,200
19188,Geburtstag,"Riva, Kirchheim Teck",Solo,Pop,600
19188,Geburtstag,"Riva, Kirchheim Teck",Band,Pop,600
19188,Geburtstag,"Riva, Kirchheim Teck",Solo,Rock,600
19188,Geburtstag,"Riva, Kirchheim Teck",Band,Rock,600
19189,Hochzeit,Amberger Land oberpfalz ,Band,Funk,100
19190,Familie dag,Heerhugowaard,Ensemble (e.g. duo or trio),Akoestisch,375
19190,Familie dag,Heerhugowaard,Solo,Akoestisch,375
19190,Familie dag,Heerhugowaard,Ensemble (e.g. duo or trio),Blues,375
19190,Familie dag,Heerhugowaard,Solo,Blues,375
19190,Familie dag,Heerhugowaard,Ensemble (e.g. duo or trio),Country,375
19190,Familie dag,Heerhugowaard,Solo,Country,375
19190,Familie dag,Heerhugowaard,Ensemble (e.g. duo or trio),Bossa nova,375
19190,Familie dag,Heerhugowaard,Solo,Bossa nova,375
19190,Familie dag,Heerhugowaard,Ensemble (e.g. duo or trio),Gipsy,375
19190,Familie dag,Heerhugowaard,Solo,Gipsy,375
19190,Familie dag,Heerhugowaard,Ensemble (e.g. duo or trio),Rockabilly,375
19190,Familie dag,Heerhugowaard,Solo,Rockabilly,375
19191,Boda,Salamanca ,Ensemble (e.g. duo or trio),Pop,1500
19191,Boda,Salamanca ,Band,Pop,1500
19191,Boda,Salamanca ,Ensemble (e.g. duo or trio),Coverband,1500
19191,Boda,Salamanca ,Band,Coverband,1500
19191,Boda,Salamanca ,Ensemble (e.g. duo or trio),Indie Rock,1500
19191,Boda,Salamanca ,Band,Indie Rock,1500
19192,Jaarmarkt ,Gooik,Solo,Pop,500
19192,Jaarmarkt ,Gooik,Solo,Akoestisch,500
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Pop,600
19193,Kerstplein,Koningshooikt,Band,Pop,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Akoestisch,600
19193,Kerstplein,Koningshooikt,Band,Akoestisch,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Coverband,600
19193,Kerstplein,Koningshooikt,Band,Coverband,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Rock 'n Roll,600
19193,Kerstplein,Koningshooikt,Band,Rock 'n Roll,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Allround,600
19193,Kerstplein,Koningshooikt,Band,Allround,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Volksmuziek,600
19193,Kerstplein,Koningshooikt,Band,Volksmuziek,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),A capella,600
19193,Kerstplein,Koningshooikt,Band,A capella,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Kleinkunst,600
19193,Kerstplein,Koningshooikt,Band,Kleinkunst,600
19193,Kerstplein,Koningshooikt,Ensemble (e.g. duo or trio),Rockabilly,600
19193,Kerstplein,Koningshooikt,Band,Rockabilly,600
19194,Boda no convencional,Barcelona ,Band,Indie Rock,2000
19195,Verjaardagsfeest,Assen,DJ,Pop,300
19195,Verjaardagsfeest,Assen,DJ,Rock,300
19195,Verjaardagsfeest,Assen,DJ,Alternatief,300
19195,Verjaardagsfeest,Assen,DJ,Indie Rock,300
19195,Verjaardagsfeest,Assen,DJ,90s,300
19195,Verjaardagsfeest,Assen,DJ,70s,300
19195,Verjaardagsfeest,Assen,DJ,Britpop,300
19196,Schinkenfest ,Großwilferdorf ,Ensemble (e.g. duo or trio),80s,200
19196,Schinkenfest ,Großwilferdorf ,Solo,80s,200
19196,Schinkenfest ,Großwilferdorf ,Band,80s,200
19198,Bruiloft,Zeist,Ensemble (e.g. duo or trio),Schlager,900
19198,Bruiloft,Zeist,Solo,Schlager,900
19198,Bruiloft,Zeist,Band,Schlager,900
19199,Madonna Fan Party,"Felix Food Klub, Antwerpen",Band,Pop,3000
19201,Verjaardag,Vijfhuizen,DJ,R&B,150
19201,Verjaardag,Vijfhuizen,DJ,Latin,150
19201,Verjaardag,Vijfhuizen,DJ,Reggaeton,150
19201,Verjaardag,Vijfhuizen,DJ,Reggae,150
19201,Verjaardag,Vijfhuizen,DJ,90s,150
19201,Verjaardag,Vijfhuizen,DJ,Volksmuziek,150
19202,50ste Verjaardag,'s-Hertogenbosch,DJ,Allround,350
19203,35e verjaardag ,Goirle,Solo,Pop,200
19203,35e verjaardag ,Goirle,Solo,Rock,200
19203,35e verjaardag ,Goirle,Solo,Akoestisch,200
19204,Fiesta de Navidad de la empresa,Madrid,Band,Pop,2000
19204,Fiesta de Navidad de la empresa,Madrid,DJ,Pop,2000
19204,Fiesta de Navidad de la empresa,Madrid,Band,Rock,2000
19204,Fiesta de Navidad de la empresa,Madrid,DJ,Rock,2000
19204,Fiesta de Navidad de la empresa,Madrid,Band,Coverband,2000
19204,Fiesta de Navidad de la empresa,Madrid,DJ,Coverband,2000
19204,Fiesta de Navidad de la empresa,Madrid,Band,Rock 'n Roll,2000
19204,Fiesta de Navidad de la empresa,Madrid,DJ,Rock 'n Roll,2000
19205,Cumpleaños 40,villatobas,Ensemble (e.g. duo or trio),Pop,300
19205,Cumpleaños 40,villatobas,Solo,Pop,300
19205,Cumpleaños 40,villatobas,Band,Pop,300
19205,Cumpleaños 40,villatobas,Ensemble (e.g. duo or trio),Coverband,300
19205,Cumpleaños 40,villatobas,Solo,Coverband,300
19205,Cumpleaños 40,villatobas,Band,Coverband,300
19205,Cumpleaños 40,villatobas,Ensemble (e.g. duo or trio),Flamenco,300
19205,Cumpleaños 40,villatobas,Solo,Flamenco,300
19205,Cumpleaños 40,villatobas,Band,Flamenco,300
19206,Jubilacion,Ontinyent,Solo,Pop,150.180
19206,Jubilacion,Ontinyent,Solo,Dance,150.180
19206,Jubilacion,Ontinyent,Solo,Latin,150.180
19206,Jubilacion,Ontinyent,Solo,Flamenco,150.180
19207,Kerstgala,Rijsbergen ,Solo,Schlager,100
19207,Kerstgala,Rijsbergen ,Solo,Levenslied,100
19207,Kerstgala,Rijsbergen ,Solo,Gospel,100
19208,Convención - fiesta,Tarragona,Band,Pop,4000
19208,Convención - fiesta,Tarragona,Band,Coverband,4000
19208,Convención - fiesta,Tarragona,Band,Wereldmuziek,4000
19209,kersthappening,Genk,Band,Pop,1500
19209,kersthappening,Genk,Band,Rock,1500
19210,Avond vullend,Eijsden,Solo,Akoestisch,1000
19210,Avond vullend,Eijsden,Band,Akoestisch,1000
19210,Avond vullend,Eijsden,Solo,Coverband,1000
19210,Avond vullend,Eijsden,Band,Coverband,1000
19210,Avond vullend,Eijsden,Solo,Allround,1000
19210,Avond vullend,Eijsden,Band,Allround,1000
19210,Avond vullend,Eijsden,Solo,Entertainment,1000
19210,Avond vullend,Eijsden,Band,Entertainment,1000
19210,Avond vullend,Eijsden,Solo,Klassiek,1000
19210,Avond vullend,Eijsden,Band,Klassiek,1000
19210,Avond vullend,Eijsden,Solo,Easy Listening,1000
19210,Avond vullend,Eijsden,Band,Easy Listening,1000
19210,Avond vullend,Eijsden,Solo,Romantiek,1000
19210,Avond vullend,Eijsden,Band,Romantiek,1000
19210,Avond vullend,Eijsden,Solo,Chill out,1000
19210,Avond vullend,Eijsden,Band,Chill out,1000
19211,Vrijmibo,amsterdam,DJ,Fado,111
19211,Vrijmibo,amsterdam,DJ,Renaissance,111
19212,Tuinfeest vanwege 50ste verjaardag ,Oss,Ensemble (e.g. duo or trio),Coverband,350
19213,Festa de Aniversário,São Paulo - Capital,DJ,Pop,800.00
19213,Festa de Aniversário,São Paulo - Capital,DJ,Electronic,800.00
19214,18 cumpleaños,Los Palacios y Villafranca,DJ,Pop,200
19214,18 cumpleaños,Los Palacios y Villafranca,DJ,Electronic,200
19214,18 cumpleaños,Los Palacios y Villafranca,DJ,Dance,200
19214,18 cumpleaños,Los Palacios y Villafranca,DJ,Disco,200
19215,Reunion de amigos,Calafell tarragona,DJ,Tech House,350
19216,Cumpleaños ,Alcalá de henares ,Ensemble (e.g. duo or trio),Pop,250
19217,40 jarig bestaan fietsvereniging,Delft,DJ,Pop,200
19217,40 jarig bestaan fietsvereniging,Delft,DJ,Rock 'n Roll,200
19217,40 jarig bestaan fietsvereniging,Delft,DJ,Disco,200
19217,40 jarig bestaan fietsvereniging,Delft,DJ,80s,200
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Pop,500
19218,Fiesta privada ,Badajoz,Solo,Pop,500
19218,Fiesta privada ,Badajoz,Band,Pop,500
19218,Fiesta privada ,Badajoz,DJ,Pop,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Alternatief,500
19218,Fiesta privada ,Badajoz,Solo,Alternatief,500
19218,Fiesta privada ,Badajoz,Band,Alternatief,500
19218,Fiesta privada ,Badajoz,DJ,Alternatief,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Coverband,500
19218,Fiesta privada ,Badajoz,Solo,Coverband,500
19218,Fiesta privada ,Badajoz,Band,Coverband,500
19218,Fiesta privada ,Badajoz,DJ,Coverband,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Singer-songwriter,500
19218,Fiesta privada ,Badajoz,Solo,Singer-songwriter,500
19218,Fiesta privada ,Badajoz,Band,Singer-songwriter,500
19218,Fiesta privada ,Badajoz,DJ,Singer-songwriter,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Wereldmuziek,500
19218,Fiesta privada ,Badajoz,Solo,Wereldmuziek,500
19218,Fiesta privada ,Badajoz,Band,Wereldmuziek,500
19218,Fiesta privada ,Badajoz,DJ,Wereldmuziek,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Entertainment,500
19218,Fiesta privada ,Badajoz,Solo,Entertainment,500
19218,Fiesta privada ,Badajoz,Band,Entertainment,500
19218,Fiesta privada ,Badajoz,DJ,Entertainment,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Flamenco,500
19218,Fiesta privada ,Badajoz,Solo,Flamenco,500
19218,Fiesta privada ,Badajoz,Band,Flamenco,500
19218,Fiesta privada ,Badajoz,DJ,Flamenco,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),80s,500
19218,Fiesta privada ,Badajoz,Solo,80s,500
19218,Fiesta privada ,Badajoz,Band,80s,500
19218,Fiesta privada ,Badajoz,DJ,80s,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),Tributeband,500
19218,Fiesta privada ,Badajoz,Solo,Tributeband,500
19218,Fiesta privada ,Badajoz,Band,Tributeband,500
19218,Fiesta privada ,Badajoz,DJ,Tributeband,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),90s,500
19218,Fiesta privada ,Badajoz,Solo,90s,500
19218,Fiesta privada ,Badajoz,Band,90s,500
19218,Fiesta privada ,Badajoz,DJ,90s,500
19218,Fiesta privada ,Badajoz,Ensemble (e.g. duo or trio),A capella,500
19218,Fiesta privada ,Badajoz,Solo,A capella,500
19218,Fiesta privada ,Badajoz,Band,A capella,500
19218,Fiesta privada ,Badajoz,DJ,A capella,500
19219,Serenata ,Montijo,Ensemble (e.g. duo or trio),Pop,300
19219,Serenata ,Montijo,Solo,Pop,300
19219,Serenata ,Montijo,Band,Pop,300
19219,Serenata ,Montijo,DJ,Pop,300
19219,Serenata ,Montijo,Ensemble (e.g. duo or trio),Alternatief,300
19219,Serenata ,Montijo,Solo,Alternatief,300
19219,Serenata ,Montijo,Band,Alternatief,300
19219,Serenata ,Montijo,DJ,Alternatief,300
19219,Serenata ,Montijo,Ensemble (e.g. duo or trio),Coverband,300
19219,Serenata ,Montijo,Solo,Coverband,300
19219,Serenata ,Montijo,Band,Coverband,300
19219,Serenata ,Montijo,DJ,Coverband,300
19219,Serenata ,Montijo,Ensemble (e.g. duo or trio),Singer-songwriter,300
19219,Serenata ,Montijo,Solo,Singer-songwriter,300
19219,Serenata ,Montijo,Band,Singer-songwriter,300
19219,Serenata ,Montijo,DJ,Singer-songwriter,300
19252,Bruiloft,Ter Aa,Ensemble (e.g. duo or trio),Pop,1000
19252,Bruiloft,Ter Aa,Solo,Pop,1000
19252,Bruiloft,Ter Aa,Band,Pop,1000
19252,Bruiloft,Ter Aa,DJ,Pop,1000
19252,Bruiloft,Ter Aa,Ensemble (e.g. duo or trio),Akoestisch,1000
19252,Bruiloft,Ter Aa,Solo,Akoestisch,1000
19252,Bruiloft,Ter Aa,Band,Akoestisch,1000
19252,Bruiloft,Ter Aa,DJ,Akoestisch,1000
19253,Musica fuera del bar,Logroño,DJ,Pop,75
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Pop,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Pop,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Rock,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Rock,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Akoestisch,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Akoestisch,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Jazz,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Jazz,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Coverband,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Coverband,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Indie Rock,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Indie Rock,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Folk,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Folk,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Rock 'n Roll,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Rock 'n Roll,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Disco,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Disco,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Hard Rock,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Hard Rock,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Allround,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Allround,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Entertainment,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Entertainment,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),Swing,1500
19254,Huwelijksfeest, 2650 Edegem,Band,Swing,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),80s,1500
19254,Huwelijksfeest, 2650 Edegem,Band,80s,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),90s,1500
19254,Huwelijksfeest, 2650 Edegem,Band,90s,1500
19254,Huwelijksfeest, 2650 Edegem,Ensemble (e.g. duo or trio),60s,1500
19254,Huwelijksfeest, 2650 Edegem,Band,60s,1500
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Ensemble (e.g. duo or trio),Reggae,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Band,Reggae,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Ensemble (e.g. duo or trio),Progressieve rock,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Band,Progressieve rock,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Ensemble (e.g. duo or trio),Gipsy,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Band,Gipsy,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Ensemble (e.g. duo or trio),Koor,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Band,Koor,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Ensemble (e.g. duo or trio),Mariachi,200
19255,Anniversaire,Bruxelles (quartier vleurgat/bois de la cambre),Band,Mariachi,200
19256,Fiesta cumpleaños,Barcelona,DJ,Pop,300
19256,Fiesta cumpleaños,Barcelona,DJ,Disco,300
19256,Fiesta cumpleaños,Barcelona,DJ,80s,300
19256,Fiesta cumpleaños,Barcelona,DJ,90s,300
19256,Fiesta cumpleaños,Barcelona,DJ,Modern klassiek,300
19257,Feestje 50 jaar ,Drenthe ,Band,Pop,2500
19257,Feestje 50 jaar ,Drenthe ,Band,Rock,2500
19258,Spaanse avond,Etten-Leur ,Band,Salsa,400
19259,Oude jaar 23/24,Torhout ,Ensemble (e.g. duo or trio),Pop,300
19259,Oude jaar 23/24,Torhout ,Band,Pop,300
19259,Oude jaar 23/24,Torhout ,DJ,Pop,300
19259,Oude jaar 23/24,Torhout ,Ensemble (e.g. duo or trio),Rock,300
19259,Oude jaar 23/24,Torhout ,Band,Rock,300
19259,Oude jaar 23/24,Torhout ,DJ,Rock,300
19259,Oude jaar 23/24,Torhout ,Ensemble (e.g. duo or trio),House,300
19259,Oude jaar 23/24,Torhout ,Band,House,300
19259,Oude jaar 23/24,Torhout ,DJ,House,300
19259,Oude jaar 23/24,Torhout ,Ensemble (e.g. duo or trio),Coverband,300
19259,Oude jaar 23/24,Torhout ,Band,Coverband,300
19259,Oude jaar 23/24,Torhout ,DJ,Coverband,300
19259,Oude jaar 23/24,Torhout ,Ensemble (e.g. duo or trio),Entertainment,300
19259,Oude jaar 23/24,Torhout ,Band,Entertainment,300
19259,Oude jaar 23/24,Torhout ,DJ,Entertainment,300
19259,Oude jaar 23/24,Torhout ,Ensemble (e.g. duo or trio),80s,300
